Datetime,Text,Like
2022-06-20 12:40:32+00:00,"ㅇㅣ에로 사이다 있어요?
#제페토 #ゼペット #zepeto https://t.co/UEp3s3rFBy",28
2022-06-20 12:39:14+00:00,"🎧🖤
.
#zepeto #ゼペット #제페토
#zepetoしてる人と繋がりたい 
#ゼペットしてる人と繋がりたい https://t.co/KZpGRHdrT2",17
2022-06-20 12:26:07+00:00,"Color pack 💉

https://t.co/CFLwcIeTYh

#zepeto #제페토 #ゼペット https://t.co/pYr9rMuMXm",15
2022-06-20 12:24:58+00:00,제페토를 지우느냐 포마를 지우느냐 일생일대의  고민,0
2022-06-20 12:23:48+00:00,@E_xupery 뚱남 제로투와 제페토 콜라보,0
2022-06-20 12:08:05+00:00,"Challenge by : @dominationic 🧁🍰

#ZEPETOcakegirlboychallenge
#ZEPETOcewecowokue 
#ZEPETO #ゼペット #제페토 https://t.co/osiq4NlPIW",4
2022-06-20 12:00:00+00:00,@owol732016 요즘 소기업 아이돌은 이상한 행사 나가서 제페토랑 춤춤다고 ㄹㅇ…,0
2022-06-20 11:41:20+00:00,이거 헤어 너무 귀여워어어어억 ㅠㅜㅠ🙈❣️❣️❣️ #제페토 #zepeto https://t.co/DowpW9mcPt,3
2022-06-20 11:34:21+00:00,@b_run_d 아 제페토 하시는구나 저도합니다,1
2022-06-20 11:24:38+00:00,제페토노래듣다가낄낄바람난피노키오발음다시생각해두존⃫나⃫웃겨생각하고말았는데토독님은안드로이드생체등록하는생각하셧더...찢었다,5
2022-06-20 11:23:05+00:00,저패션제페토에서봣음 https://t.co/EFHySGeAQi,0
2022-06-20 10:55:52+00:00,유어마제페토~~ 바람난피노키오~~,2
2022-06-20 10:45:42+00:00,제페토 관련해서 블렌더로 작업하는 커리큘럼이 무료로 들어온 적이 있었는데 걍...영... 안땡김...,2
2022-06-20 10:31:06+00:00,제페토 어서오고 https://t.co/VupLJHWdWp,4
2022-06-20 10:19:05+00:00,제페토에서 미쿠 영잡한 나 😊😊 커마 너무 잘하셔서 감탄사 #제페토 https://t.co/HJEpyC2gVh,4
2022-06-20 10:15:27+00:00,"얘들아 나도 제페토 궁금해서 깔아봤는데
존나 기기괴괴임 https://t.co/RP8LCsO5N1",3
2022-06-20 10:13:02+00:00,....ㅈㅅ한데 제페토 같 https://t.co/iXAlY6mHsC,2
2022-06-20 10:10:08+00:00,"제페토에서 찍엇던 걸로 그렷엇ㅇ, https://t.co/nhPC30rsYv",6
2022-06-20 10:02:53+00:00,"이번에 학교 프로젝트로 진행한 아주대 제페토 월드 만들기가 드디어 끝났는데,

학교 중앙도서관 측에서
도서관 제페토 월드 제작하는거 도와달라는 요청을 받았다.

당연히 돈받고 작업하는 것!
노력이 헛되지 않았구나 싶다😆 https://t.co/5LTVAsRb67",5
2022-06-20 09:47:46+00:00,"Pink as BR's ice cream cake.

#ZEPETO #제페토 #ゼペット 
#zepetoしてる人と繋がりたい 
#ZEPETOcewecowokue
#ZEPETOcakegirlboychallenge
#OOTD https://t.co/4m47Zj0AM1",28
2022-06-20 09:44:32+00:00,"요즘 제페토 바지 다 이딴식으로 생김
대체 왜 사는지 약간 이해하기가 힘듬 https://t.co/Po3E7wagVn",0
2022-06-20 09:36:56+00:00,잘ㅋ거야 제페토안해 자야지,1
2022-06-20 09:30:18+00:00,아무나 제페토 하시는 분…,0
2022-06-20 09:20:20+00:00,"모두의 익명 질문을 모집 중!

최근 답변한 질문
● 히루님 6월 상상하니까 넘 …
● 히루님은 프사 언제 바꾸실 …
● 히루능 심즈만 해? 제페토는…
● 히루님 시험끝나셨나욧???
#질문상자 #익명질문모집중

https://t.co/3jubYO7g5Q",0
2022-06-20 09:16:03+00:00,"💕 GYARU 🕶

#ギャル #gyaru #ZEPETO #ゼペット #제페토 https://t.co/yap5KIXOLq",1
2022-06-20 09:06:59+00:00,"제페토 6월과금 5만원 실화냐.. 진짜 젬벌이겜 열심히해야겠다ㅜ
#zepeto #제페토 https://t.co/MFjOb68U6v",10
2022-06-20 09:02:10+00:00,"손이 안보여 ㅋ ㅋㅋㅋ ㅋㅋ ㅋ 
크기줄일수라도 있게해주지 #제페토 #zepeto https://t.co/g89FtG4ndY",14
2022-06-20 08:57:56+00:00,옷토게ㅜ제페토  #乙棘 https://t.co/hRYZgqifr3,1
2022-06-20 08:56:35+00:00,"#ZEPETO 
#zpt 
#제페토 

🍭 https://t.co/xUCU9C5ctc",5
2022-06-20 08:52:39+00:00,제페토가 궁금해서 시작해볼까 해 (직업병임),1
2022-06-20 08:48:37+00:00,제페토 해요. https://t.co/IgZ2GgQnyw,0
2022-06-20 08:48:36+00:00,제페토 아저씨 제필통좀 깎아주세요 ! (quidleSF 제보),0
2022-06-20 08:37:17+00:00,"내만내돈내산 컬렉션

#제페토 #ZEPETO #ゼペット https://t.co/fBcM4UdlqG",21
2022-06-20 08:31:08+00:00,제페토인줄 https://t.co/N2lkcZtqDM,7
2022-06-20 08:11:03+00:00,"액션캠 너무 재밌어요… 또 액션캠으로 뭐하고놀까요🥹,,?
#제페토 #zepeto https://t.co/5zg2upSBT4",22
2022-06-20 07:49:42+00:00,제페토 그렸는데 쫌에반듯 https://t.co/5XXk55dAbO,1
2022-06-20 07:48:19+00:00,#제페토 #ZEPETO #ゼペット https://t.co/jrZurBuoZ0,18
2022-06-20 07:31:17+00:00,#ZEPETO #제페토 #ゼペット https://t.co/D1lnRbjpNY,0
2022-06-20 07:31:00+00:00,#ZEPETO #제페토 #ゼペット https://t.co/n9Ygqy2pdl,0
2022-06-20 07:30:39+00:00,#ZEPETO #제페토 #ゼペット https://t.co/euaB1xElHu,0
2022-06-20 07:30:21+00:00,"KELUARGA KECIL
Satu rumah duabelas kepala 🙏🏻😄

- A Thread

#ZEPETO #제페토 #ゼペット https://t.co/3QC1Uyd7bx",3
2022-06-20 07:23:35+00:00,"헤드셋 필수템이라 못빼고 속눈썹템을 포기한..
그래서 그려버린...

#ZEPETO #제페토 #ゼペット https://t.co/lnfKDRO61r",1
2022-06-20 07:16:17+00:00,"하라주쿠 패션 ~ 🕶🤟🏼💝
.
.
#SummerFashionChallenge
#썸머패션챌린지 #제페토 #ZEPETO #zepetofyp https://t.co/okkG7ibuSi",14
2022-06-20 07:05:03+00:00,"비오는 날, 뭐 입지?💦
꿉꿉한 기분도 UP시켜줄 컬러풀한 레이니룩 아이템 오픈! 🌈
귀여운 곰돌이 우비, 소나기도 걱정 없는 PVC 후디와
보기만 해도 기분 좋아지는 상큼한 컬러우산까지 ☂️ 💛

#ZEPETO #제페토
#아이템 #장마 #레이니룩
#아바타 #캐릭터 
#3D캐릭터 #메타버스 https://t.co/aJa72CJtk7",24
2022-06-20 06:37:03+00:00,"#제페토 #ZEPETO
밝은 날씨가 좋아서 산책나온
구미호 사야♥️
#𝒇𝒐𝒍𝒍𝒐𝒘𝒇𝒐𝒓𝒇𝒐𝒍𝒍𝒐𝒘 #𝑭𝒐𝒍𝒍𝒐𝒘𝒊𝒔𝒍𝒐𝒗𝒆  #𝒍𝒊𝒌𝒆𝒇𝒐𝒓𝒇𝒐𝒍𝒍𝒐𝒘🖤 https://t.co/eygj2mphbY",4
2022-06-20 06:31:49+00:00,제페토 예림이 중독돼서 계속 보는 중..,0
2022-06-20 06:04:00+00:00,어플 프로필을 제페토로 해 놓은 사람들은 메타버스에서 보잔 이야길까,13
2022-06-20 05:57:00+00:00,"종강과 동시에 출소.
#zepeto #ZEPETO #제페토 https://t.co/9gl8ifiV1Y",13
2022-06-20 05:26:58+00:00,#ZEPETO #ゼペット #제페토 https://t.co/S9yyDF28Vt,2
2022-06-20 05:14:40+00:00,#ZEPETO #제페토 #ゼペット https://t.co/UvtQabjm36,2
2022-06-20 05:12:29+00:00,SMCU 캐릭터그래픽 ᆞᆞᆞ제페토같음 https://t.co/K9tSsISegD,0
2022-06-20 04:30:32+00:00,네덜란드멋쟁이수염쟁이할배...... 어떻게 그렇게 동화속제페토할아부지같은 단어가 있을수가 있는것인지,0
2022-06-20 03:53:12+00:00,"#ZEPETO 
#제페토 https://t.co/awOavuwCwZ",6
2022-06-20 03:27:35+00:00,@sisi__h2 쇼챔 제페토요‼️ 💛💛 https://t.co/oveSTnVrNs,1
2022-06-20 03:22:59+00:00,제페토래요 https://t.co/EeSRexde0Z,5
2022-06-20 02:39:20+00:00,#ZEPETO #제페토 #ゼペット https://t.co/VAHDRbG1x5,19
2022-06-20 02:38:35+00:00,🖤☂️ #ZEPETO #제페토 https://t.co/cW4Tounrbv,0
2022-06-20 02:26:23+00:00,"(∗ᵒ̶̶̷̀ω˂̶́∗)੭₎₎̊₊♡
#zepeto #제페토 #ゼペット https://t.co/UF3oaPQITu",12
2022-06-20 02:02:27+00:00,🍓#제페토 #ZEPETO https://t.co/6C30doO2kp,2
2022-06-20 01:54:57+00:00,"심즈랑 제페토 왤케 재밌니
딱 커마까지..",0
2022-06-20 01:30:21+00:00,"제페토 보다보면 애들 피부가 다 너무 새하얘서
으악 얘들아 혈색을 되찾아&lt;&lt;를 외침",5
2022-06-20 01:18:26+00:00,제페토인줄 알았네 https://t.co/khNQ2NUqze,0
2022-06-19 23:45:09+00:00,"신기하게만양님이랑같커하는꿈을꿧다..
글고내가 제페토집(ㅅㅂ몰라그런게있어)에서 근무를햇는데 만양님이놀로오셨다",1
2022-06-19 23:40:14+00:00,"탐라에 제페토 뜨길래
어제 만들었던 애
나 몇 년만에 첨 해바 https://t.co/xj70KwDD6E",2
2022-06-19 22:23:57+00:00,"#ZEPETO 
#제페토 

𓂃 𓈒𓏸𑁍 https://t.co/45AWv68vjR",9
2022-06-19 21:55:32+00:00,@ocaoe 제포토? 제페토 &lt;?,0
2022-06-19 21:18:48+00:00,요즘 내가 쓰는 방법인데 제페토를 많이 사용하고 잇음 내가 원하는 스타일대로 꾸미고 요즘은 체형도 다양하게 나와서 꾸미기 편해졋음! 그렇게 해서 내 워너비 스타일을 만들고 거기에 맞춰서 노력하는 중 뭐 먹고 싶을 때도 제페토 하다보면 입맛 사라짐(왜인지는 모르겟음,1
2022-06-19 19:55:10+00:00,"블로그, 트위터, 제페토 리퀘스트 https://t.co/IuJ4UKreIW",0
2022-06-19 19:43:53+00:00,아아… 산노지가 심즈제페토미모티콘이라니…,1
2022-06-19 18:03:02+00:00,제페토 얘기 그만 할 거임 진짜,3
2022-06-19 18:02:22+00:00,웃기지만 제페토만의 문화라고 생각하기로 했음…,2
2022-06-19 17:56:17+00:00,제페토 폰에 깔려있긴 한데 월드 들어가면 한 1분만에 바로 나옴… 진짜 구라 안 치고 한 27등신 어깨깡패 남캐들이 1784만명 있어,4
2022-06-19 17:16:14+00:00,"안녕하세요. 제가 논란이된 무트,표절을일단 정리하여 말하겠습니다. 일단 죄송하고 무트는 절제페토에보셔야하고요 그때일은 나중에안려드릴게요일단 제가 타카 학창시절이라는 제목으로 트윗을했는데 알고보니 어떤분과 굉장히유사해 논란이됬는데 이부분에선 사과를해드립니다.",0
2022-06-19 16:42:51+00:00,제페토 변천사 https://t.co/IwtivufJ6z,4
2022-06-19 16:36:25+00:00,"인게임 맞팔은 언제나 환영입니다람쥐
긋치만 제벳도가 석방을 안시켜주네요
#제페토 #zepeto #ZEPETO https://t.co/apKhzAg1yI",13
2022-06-19 16:34:54+00:00,"소다님(@Soda_zpt )템플릿✨
너무 귀엽다,,(˵ ͡° ͜ʖ ͡°˵)♡
-
#제페토 #ZEPETO #ゼペット https://t.co/NnvrShX5cd",16
2022-06-19 16:34:05+00:00,"보정한 사진 하나씩 올려야지
#제페토 #ZEPETO https://t.co/bqBGmZ7Qck",5
2022-06-19 16:30:10+00:00,"ADORA(아도라) 'Trouble? TRAVEL!'

#ZEPETO #ゼペット #제페토
#아도라 #ADORA #Trouble_TRAVEL https://t.co/EfQHmc5G1I",10
2022-06-19 16:19:15+00:00,유ㅓ머~ 제페토인줄!!!😅👍🏻 https://t.co/vO2xDtzSGI,3
2022-06-19 16:14:13+00:00,コーデと雰囲気似たテンプレート発見した #zepeto  #ゼペット  #제페토 https://t.co/DPKSzx01pW,12
2022-06-19 16:05:13+00:00,#제페토 #PICXZEP https://t.co/EsndvHnXDc,0
2022-06-19 16:02:18+00:00,"ADORA(아도라) 'Trouble? TRAVEL!'

#ZEPETO #ゼペット #제페토
#아도라 #ADORA #Trouble_TRAVEL https://t.co/tegGL9r4Zy",17
2022-06-19 15:37:48+00:00,@YerinVibes_zpt ㄹㅇ 댓글돼지기능 고쳐라이잉ㅠ 제페토 이  돼지야!!(써방따위,1
2022-06-19 15:34:11+00:00,제페토 y라인이 없어.. 여자는 가슴나와있으니 았어여하는거 아닌교?,1
2022-06-19 15:34:08+00:00,@Do0n_G 뭐래는거야 제페토나 해라,0
2022-06-19 14:56:20+00:00,"제페토 커스텀 특..

커스텀 화면 상                        액션캠/포토부스
지존 잘생김                            갑자기 입 대빨 나옴
이 세상 미남이 아닐 수          강제로 눈 부라림
없음                                   

저 최대한 정색하고 찍은거애요 https://t.co/7hJkM8b8LR",8
2022-06-19 14:55:35+00:00,"#제페토 #ZEPETO #ゼペット

1년전에 만들어놨던 세라복 자켓 어케 여리조리 뜯어고쳐서 자켓으로 냈어요 헤헵 여름이니깐 반팔 버전도 냈음 https://t.co/RA5K50pyQu",12
2022-06-19 14:32:04+00:00,아니교수님 지금 메타버스에서 해부학 강의하신다고… 뼈다구모형옆에 뭔 제페토같은캐릭터가 서잇다고… 버튜버본다고세뇌하면서 듣는중,3
2022-06-19 14:30:04+00:00,"Jumping in the new trend, three shades of Ecicut, which one are you? 🍰 💣 🌱
#𝐄𝐂𝐈𝐂𝐔𝐓 #HouseOfEcicut 

Tags:
@zepeto_official @zepeto_kr
@zepeto_jp
#ZEPETO #제페토 #ゼペット",8
2022-06-19 14:14:02+00:00,"제페토할사람
제페토해요",3
2022-06-19 13:56:43+00:00,@www142666 아니 근데 제페토는 거의 틱톡 재질이잖아요 그래서 어쩔수 없단 말입니다ㅜㅠ 한울이 틱톡이랑은 진짜 1억광년은 떨어져있음...,0
2022-06-19 13:52:02+00:00,제페토캐… 그려드림 https://t.co/9kQ1xXumLZ,0
2022-06-19 13:29:03+00:00,... 제페토도 벌써 디테일하게 정치적으로 이용되는구나... 씁쓸하네...,3
2022-06-19 13:23:12+00:00,"ほんま美しいと

#제페토　#ゼペット　
#zepeto  #崽崽zepeto
#仲良しカプ https://t.co/1ddyXOsNzX",0
2022-06-19 13:22:38+00:00,"ピンクちゃん

💗🐩
#제페토　#ゼペット　
#zepeto  #崽崽zepeto
#仲良しカプ https://t.co/mVCh7Z92Uz",0
2022-06-19 13:21:07+00:00,"動いてるよー
🎳🎳

#제페토　#ゼペット　
#zepeto  #崽崽zepeto
#仲良しカプ https://t.co/ATuyXioJxT",0
2022-06-19 13:20:33+00:00,"新しい服の組み合わせ(´⊙ω⊙`)

🐄🐄

#제페토　#ゼペット　
#zepeto  #崽崽zepeto
#仲良しカプ https://t.co/VMZiCvTTl9",0
2022-06-19 13:15:10+00:00,제페토?애들 표정왤케 가증스러움,2
2022-06-19 13:09:31+00:00,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ세계님이 제페토 얘기해서 간만에 들어가서 좀 이것저것 눌러봤는데 이거 너무 김여주 감성이라 웃기고 근데 쫌!!! (그나마 제페토 중에서) 룽재랑 잘 어울려가지고 자존심 상해;; https://t.co/CaU913pmeT,2
2022-06-19 13:08:50+00:00,"애기 렌즈 나옴 !
포렌즈 계정에 있어욤
(@vvvv_lens)

제목은~ 애증~ 이고요~ 💖🖤
라지, 미디움, 스몰 총 3가지 사이즈로
내봤어요 🤠

라지 : 애기캐/인형캐 사이즈 (1번짤)
미디움 : (아마)평균 눈사이즈 (2,3번짤)
스몰 : 실사캐(?) : 비교적 눈 작음 (캐가 없음,,)

#제페토 #zepeto https://t.co/CmwNSBABdE",6
2022-06-19 12:59:52+00:00,제페토 왤케 기엽어? https://t.co/vQRQZBVq9y,0
2022-06-19 12:52:53+00:00,"개짜증남그냥
제페토 드라마 마냥
브알챗으로 드라마 찍은거같음",3
2022-06-19 12:51:14+00:00,제페토해볼ㄹ,0
2022-06-19 12:47:10+00:00,본인이 만든 목각인형이 움직이는 걸 처음 본 제페토의 표정이 이랫었겟구나… https://t.co/onGbYLw7wm,7
2022-06-19 12:27:12+00:00,"그리고 오늘 주 이사님이 이런 걸 만들어 보내주셨어요... (캐해석 웃기당ㅜ)
 제페토 정말 별 게 다 있더라구요😲 물렁해진 배세혀누... https://t.co/hGPNWohEJk",7
2022-06-19 12:21:57+00:00,린카쨘[Luna☪️] is online! Check out their broadcast! The topic is: 제페토 할꺼당 #REALITY https://t.co/gU1kCvK1C0,0
2022-06-19 12:16:05+00:00,진짜 제페토 할아버지같애요 https://t.co/mUd637IR3d,2
2022-06-19 12:06:10+00:00,@fksuebbb ㅋㅋㅋㅋㅋㅋ아 제페토잇그나 히잉 귀여어,0
2022-06-19 11:51:21+00:00,제페토 실사판 https://t.co/qrw815cHFq,2
2022-06-19 11:50:45+00:00,@2d_Otaku07 개새끼야 제페토하자고………시바라 주말다지낫네,0
2022-06-19 11:39:59+00:00,"3秒動画　3  🐳🐳

#제페토　#ゼペット　
#zepeto  #崽崽zepeto
#仲良しカプ https://t.co/aditXmXqAI",0
2022-06-19 11:39:04+00:00,"ぎゃるgirlでぇす

🫀🚫🧲🥫❤️‍🩹🖍🧯🪗🎪

#제페토　#ゼペット　
#zepeto  #崽崽zepeto
#仲良しカプ https://t.co/PA5OznfofL",0
2022-06-19 11:38:10+00:00,"제페토는 더컬러가 제일죠아..🥲
제복에 뷰뷰스타일링 한방울 더한 ..제페토
제페토가 이무대보면 땅을치면서 피노키오 찾으러다님 
https://t.co/1LWisQlDTY",3
2022-06-19 11:07:53+00:00,"니콜라이 ㄹㅈㄷ 아방
@여기가 언제부터 제페토 계정이었나요 https://t.co/fxpILWTjj5",2
2022-06-19 10:50:12+00:00,제페토 템플릿 짱이다~!~!! https://t.co/Ywd1ZBW7Kk,9
2022-06-19 10:48:01+00:00,"#ZEPETO 
#제페토 

なんでも後ろ姿っていいよね https://t.co/J0xjspncET",4
2022-06-19 10:33:50+00:00,@uuuulimmm 선배 나랑 제페토하자🖤,0
2022-06-19 10:25:09+00:00,제페토 사진#제페토#거울 셀카 https://t.co/7wS8GqYMzb,1
2022-06-19 10:24:25+00:00,제페토 응쥬👊 https://t.co/P8qX2d3fFJ,2
2022-06-19 10:04:23+00:00,아메가 찍은 제페토 훔쳐옴 https://t.co/LyBmBsIucT,2
2022-06-19 10:00:30+00:00,제페토 시작하고 생긴 일 https://t.co/zpoeESFZmd,0
2022-06-19 09:54:44+00:00,@w1zard_of_0z 제페토할아버지가사실오즈의마법사?!?!ㄷㄷ,0
2022-06-19 09:42:26+00:00,@ieunse9 예전에 니가 나한테 리퀘 해줬던 그 그림도 결국 트레던데 그리고 제페토에 있던 또다른 그림들도 무단트레인거같은데,0
2022-06-19 09:30:11+00:00,님아제페토해요 ....,0
2022-06-19 09:20:29+00:00,"제페토 궁금해서 해봤는데
너무 어렵도다
캐릭터 코디도 어렵다 https://t.co/enxQZ8KbY0",0
2022-06-19 09:16:55+00:00,어찌저찌 제페토로 트친들이랑 사진찍음 https://t.co/cfJH7mXttD,0
2022-06-19 09:13:47+00:00,"Not bad @penasambat 🖤

#ZEPETO #ゼペット #제페토 #zepetoしてる人と繋がりたい #zepetomodel #zepetocouple #zepetoindonesia #zepetoedit #maevepeto https://t.co/3yCT7wuR5Z",2
2022-06-19 09:08:34+00:00,틱잼 제페토계 쥬지씨.. 정말 저 닉네임이 멋있다고 생각 하는거야? https://t.co/kDYPLXGfIP,0
2022-06-19 09:04:20+00:00,#ゼペット  #ZEPETO   #제페토 https://t.co/pUQFk53AqJ,2
2022-06-19 08:45:24+00:00,"제페토장인
친구들한테 제페토한다고하면 다들 비웃습니다. https://t.co/9PZfUjuLut",0
2022-06-19 08:40:59+00:00,#라플 #제페토 #인형 #산리오 #쿠로미 #시나모롤 #보라색 #고양이 #그림 #존잘님,0
2022-06-19 08:16:14+00:00,"이런거 올리면 되나...
#ZEPETO #제페토 https://t.co/tm56c0nUhR",11
2022-06-19 08:14:33+00:00,제페토! 캐릭터 어떤가용? https://t.co/xrzpseFZ41,1
2022-06-19 07:52:40+00:00,"템프릿 ~
DailyCute Style template 🫶🏻 
#ゼペット #제페토 #zepeto https://t.co/q4vDCOxcIH",13
2022-06-19 07:45:19+00:00,"모두의 익명 질문을 모집 중!

최근 답변한 질문
● 저 아기토끼 제가 들고 가께…
● 동오 솔로데뷔 7월11일(…
● 코튼님!!!!! 미쳐따 당첨…
● 코튼님 제페토 당첨되셨었구나…
#질문상자 #익명질문모집중

https://t.co/jGg4ilt2Cg",0
2022-06-19 07:38:59+00:00,유투브 제페토검색하면 월드브이로그같은 영상이 조회수 62만 100만 찍혀있어서 신기함 핫겜이긴하네,1
2022-06-19 07:37:44+00:00,@Nchyu4 제페토는 각성하라~!!!!!,1
2022-06-19 07:37:36+00:00,제페토근황 https://t.co/K6kFh9bZvO,5
2022-06-19 07:37:01+00:00,아니 동영상프레임이 어떻게 저렇게 부드럽게 나오시는거지?!! 제페토 템플릿오류쩐다고만 생각했는디 이거 폰문제아녀??,6
2022-06-19 07:36:55+00:00,"#ZEPETO 
#제페토 
#template 

✩࿐⋆* https://t.co/n9JYAJzfS6",2
2022-06-19 07:18:42+00:00,"제페토가 지금 하고 있는 거 메타가 시작하넹

https://t.co/5FR9Kbarg1",1
2022-06-19 07:08:09+00:00,제페토.. 원래 보정해서 올려야 하는건가,1
2022-06-19 06:50:40+00:00,탐라사람들 다 제페토 하고있는거 웃김,1
2022-06-19 06:41:50+00:00,"summer lovin.

#ZEPETO #제페토 #ゼペット https://t.co/hE3G30Nt35",0
2022-06-19 06:41:38+00:00,나도 제페토 깔아야지,2
2022-06-19 06:40:06+00:00,•••제페토 재밌으세여?,0
2022-06-19 06:38:02+00:00,최건우에 미쳐살던 자캐오타쿠는 결국 제페토의 ATM기가 되었습니다 https://t.co/MeGjEkVX3D,2
2022-06-19 06:35:03+00:00,@Givemecharacter 끼밠ㅠㅠㅠ가슴은 그 몸매 정하는 곳이나 캐쉬템 파는 곳에서ㅋㅋ  몸매 팔고있는데 그 중에 마음에 드는거ㅋ고르새여...제페토는 화장빨이라서 화장 잘 시켜줘야함...,0
2022-06-19 05:54:46+00:00,#ZEPETO #제페토 #ゼペット https://t.co/u62Tj4q8QE,13
2022-06-19 05:40:40+00:00,제페토하고싶다......,1
2022-06-19 05:02:08+00:00,"🌇
Sambil gendong bayik 

#ZEPETO #제페토 #ゼペット 
@zepeto_official @zepeto_jp @zepeto_kr https://t.co/ZTUdLWBryN",3
2022-06-19 04:42:47+00:00,"@kimjangsumalbee 아
뭐임? 제페토같은거임?",0
2022-06-19 04:32:00+00:00,아 제페토계랑 그림계 합칠까.????,0
2022-06-19 04:22:50+00:00,"어린이청소년 콘텐츠 탐내는 어른이 되질 말자 제발. 추해...
제페토 같은 어린이청소년 콘텐츠인데, 어른이 거길 왜 기어들어가세요;; ㅅㅂ ㅈㄴ 생각하면 소름돋아. 현실세계에서 키즈카페 간 어른이 애들 성추행하는 거랑 같은 거잖아;;; https://t.co/AIigijgrrs",0
2022-06-19 04:22:32+00:00,"@Osiris_Cba 그런 건 지는게 아니야. 오시리스. 애정이지. 승패를 가리고 싶다면 나에게 정식으로 도전하라고. 언제든 받아줄테니까.

*웃으면서 자연스럽게 오시리스의 작은 손을 붙잡고 함께 올랐다. 제페토가 반겨주었다*

오래 안 걸릴거야. 그래도 경치를 보고싶다면 조종석에 앉게 해 줄게.",0
2022-06-19 04:17:31+00:00,"ㄹㅇ 이제 스트리머캐릭터나 버츄얼캐릭이나 제페토 등등의 나를 대변하는 캐릭터를 가상의 인물이 아닌, 나라고 인지해주고 그의 관한 법률이 강화되서 이제 이건 버츄얼 캐릭터고 버츄얼을 움직이는 스트리머랑은 별개입니다 같은 발언 못함...",2
2022-06-19 04:16:29+00:00,"🖤 GYARU 🐆

#ギャル #gyaru #ZEPETO #ゼペット #제페토 https://t.co/OcUn8IBU4y",0
2022-06-19 04:08:19+00:00,나도 제페토했는데 https://t.co/APrXOHnCdd,6
2022-06-19 03:30:31+00:00,나대지마세요 씹련아 라고 말을 들었다 제페토는 무서운세계군아...,0
2022-06-19 03:26:44+00:00,"옆모습 너무 맘에 들어

#제페토 #ZEPETO #ゼペット https://t.co/MdMRZaTfR3",5
2022-06-19 02:47:35+00:00,"두피스케일링 해야지
내 두피를 제페토할아버지 마냥 싹싹 깎아서 브랜뉴두피로 재탄생시킬게 ㅅㄱ",0
2022-06-19 02:23:33+00:00,"New Pose Down

Sambil nyobain aplikasi edit yang lagi rame 😂

Mampir Tiktok: https://t.co/HEPrUKEGw2

#ZEPETO #제페토 #ゼペット https://t.co/sBrVP0YhXz",6
2022-06-19 02:10:13+00:00,"Morisson Join the bandwagon! Idek what kind of cake I use as a preference but it's turn out very wellㅡ I guess.

Challenge by @dominationic

@zepeto_official
#ZEPETOcakegirlboychallenge
#ZEPETOcewecowokue 
#ZEPETO #ゼペット #제페토 https://t.co/Cf39yCwdkr",24
2022-06-19 02:01:02+00:00,얘들아 나 제페토 해 https://t.co/p5pmcEsVFR,5
2022-06-19 01:41:19+00:00,"예린님(@YerinVibes_zpt )템플릿
최고다,,(⸝⸝ᵒ̴̶̷ ·̫ ᵒ̴̶̷⸝⸝) ♡
-
#제페토 #ZEPETO #ゼペット https://t.co/eBs9uLUo09",20
2022-06-18 23:41:14+00:00,@1q2w3e4r116 VR챗이나 제페토에서도 성희롱하는 애들 되게 많긴 합니다,0
2022-06-18 22:24:18+00:00,"🐆 GYARU 🍸

#ギャル #gyaru #ZEPETO #ゼペット #제페토 https://t.co/xAuQTywhbU",2
2022-06-18 19:26:24+00:00,@myH0PE_94 나도 제페토하는데,0
2022-06-18 18:32:20+00:00,"제페토 최고
.
.. https://t.co/3gr2uNbZvQ",1
2022-06-18 18:29:42+00:00,제페토 계정 남아있던가.. https://t.co/vUccfLb2YG,0
2022-06-18 18:28:09+00:00,"제페토
왜..핫함 https://t.co/ibY9vwBLXV",0
2022-06-18 18:27:40+00:00,요즘 핫한 제페토를 해보았습니다 https://t.co/tmoeXSM868,2
2022-06-18 17:54:40+00:00,"잠 안 와서 제페토캐 가지고 
사진이나 찍기… https://t.co/2L79s72el0",0
2022-06-18 17:31:49+00:00,"저 사실 제페토도 자캐 놀이하는 데 이용합니다
그래서 만들어본 제페토민수 https://t.co/7YKDTtbSjV",1
2022-06-18 16:55:40+00:00,@PpPp_zpt 제페토는 기본이 제일 이쁘단 걸 몰라요.,0
2022-06-18 16:34:35+00:00,"렉서스도 제페토에 문 똑똑…무슨 일?
플랫폼 제페토에 '렉서스 메타시티' 구축
다양한 전동화 모델과 브랜드 경험하게 한다고
https://t.co/hHFZ9DtewY",0
2022-06-18 16:31:27+00:00,@pigba 이거제페토라고?,0
2022-06-18 16:21:33+00:00,팔자주름 킹받네 #제페토 #zepeto https://t.co/OKjHv2znqV,22
2022-06-18 16:16:52+00:00,"증명사진 ☁️

#제페토 #제페토_트친소 https://t.co/Is9E2rWFfT",1
2022-06-18 16:12:18+00:00,저번에 기사보니까 30대 남자가 11살? 12살?? 어린이 한테 제페토상에서 다가가서 크면결혼한다 서약하라그러고 사진찍어보내라 그러고 나중엔벗고 사진찍어보내라 ㅇㅈㄹ 하고 커서 자기랑 결혼 안하면 죽는다느니 어쩐다느니 그런소리 각서 적게했다던데 ... 그래서 저런법나옴.,1
2022-06-18 16:05:07+00:00,@xhang_xa 설마 이거 제페토임요?,0
